t,Particle Location,Coil_Current,Coil_Location
0.369934082,"[188, 181]",0.1,"[-226, -226]"
0.38558054,"[189, 182]",0.1,"[-226, -226]"
0.401198626,"[191, 184]",0.1,"[-226, -226]"
0.423327208,"[192, 185]",0.1,"[-226, -226]"
0.438980341,"[192, 187]",0.1,"[-226, -226]"
0.454573154,"[193, 188]",0.1,"[-226, -226]"
0.470196724,"[193, 190]",0.1,"[-226, -226]"
0.501466751,"[194, 191]",0.1,"[-226, -226]"
0.517058134,"[194, 193]",0.1,"[-226, -226]"
0.523564816,"[195, 196]",0.1,"[-226, -226]"
0.554843426,"[195, 198]",0.1,"[-226, -226]"
0.57046175,"[196, 201]",0.1,"[-226, -226]"
0.586054564,"[196, 201]",0.1,"[-226, -226]"
0.601676702,"[196, 201]",0.1,"[-226, -226]"
0.617297173,"[196, 201]",0.1,"[-226, -226]"
0.623804092,"[196, 201]",0.1,"[-226, -226]"
0.655080557,"[196, 201]",0.1,"[-226, -226]"
0.67067337,"[196, 201]",0.1,"[-226, -226]"
0.686294317,"[196, 201]",0.1,"[-226, -226]"
0.701915503,"[196, 201]",0.1,"[-226, -226]"
0.717536688,"[196, 201]",0.1,"[-226, -226]"
0.739723682,"[196, 201]",0.1,"[-226, -226]"
0.755316734,"[196, 201]",0.1,"[-226, -226]"
0.77093792,"[196, 201]",0.1,"[-226, -226]"
0.786559582,"[196, 201]",0.1,"[-226, -226]"
0.802211523,"[196, 201]",0.1,"[-226, -226]"
0.824333429,"[196, 201]",0.1,"[-226, -226]"
0.839958191,"[196, 201]",0.1,"[-226, -226]"
0.855579853,"[196, 201]",0.1,"[-226, -226]"
0.871228695,"[196, 201]",0.1,"[-226, -226]"
0.886851072,"[196, 201]",0.1,"[-226, -226]"
0.902470589,"[196, 201]",0.1,"[-226, -226]"
0.92456913,"[196, 201]",0.1,"[-226, -226]"
0.940192699,"[196, 201]",0.1,"[-226, -226]"
0.955842018,"[196, 201]",0.1,"[-226, -226]"
0.971470118,"[196, 201]",0.1,"[-226, -226]"
0.987085342,"[196, 201]",0.1,"[-226, -226]"
1.002706051,"[196, 201]",0.1,"[-226, -226]"
1.024840832,"[196, 201]",0.1,"[-226, -226]"
1.040494442,"[196, 201]",0.1,"[-226, -226]"
1.056114912,"[196, 201]",0.1,"[-226, -226]"
1.071735382,"[196, 201]",0.1,"[-226, -226]"
1.087356806,"[196, 201]",0.1,"[-226, -226]"
1.102953672,"[196, 201]",0.1,"[-226, -226]"
1.125076771,"[196, 201]",0.1,"[-226, -226]"
1.14070034,"[196, 201]",0.1,"[-226, -226]"
1.156321287,"[196, 201]",0.1,"[-226, -226]"
1.171947241,"[196, 201]",0.1,"[-226, -226]"
1.203215122,"[196, 201]",0.1,"[-226, -226]"
1.218806744,"[196, 201]",0.1,"[-226, -226]"
1.225339413,"[196, 201]",0.1,"[-226, -226]"
1.240965843,"[196, 201]",0.1,"[-226, -226]"
1.272235155,"[196, 201]",0.1,"[-226, -226]"
1.287828445,"[196, 201]",0.1,"[-226, -226]"
1.303450108,"[196, 201]",0.1,"[-226, -226]"
1.319071531,"[196, 201]",0.1,"[-226, -226]"
1.325579643,"[196, 201]",0.1,"[-226, -226]"
1.356859922,"[196, 201]",0.1,"[-226, -226]"
1.372448921,"[196, 201]",0.1,"[-226, -226]"
1.388070345,"[196, 201]",0.1,"[-226, -226]"
1.40369153,"[196, 201]",0.1,"[-226, -226]"
1.425821543,"[196, 201]",0.1,"[-226, -226]"
1.441446304,"[196, 201]",0.1,"[-226, -226]"
1.457068205,"[196, 201]",0.1,"[-226, -226]"
1.472689867,"[196, 201]",0.1,"[-226, -226]"
1.488311529,"[196, 201]",0.1,"[-226, -226]"
1.503959656,"[196, 201]",0.1,"[-226, -226]"
1.526097536,"[196, 201]",0.1,"[-226, -226]"
1.541749001,"[196, 201]",0.1,"[-226, -226]"
1.557370901,"[196, 201]",0.1,"[-226, -226]"
1.572994232,"[196, 201]",0.1,"[-226, -226]"
1.588587761,"[196, 201]",0.1,"[-226, -226]"
1.619856596,"[196, 201]",0.1,"[-226, -226]"
1.673284054,"[196, 201]",0.1,"[-226, -226]"
1.688877344,"[196, 201]",0.1,"[-226, -226]"
1.704498291,"[196, 201]",0.1,"[-226, -226]"
1.720119715,"[196, 201]",0.1,"[-226, -226]"
1.726630926,"[196, 201]",0.1,"[-226, -226]"
1.757908583,"[196, 201]",0.1,"[-226, -226]"
1.773501635,"[196, 201]",0.1,"[-226, -226]"
1.789122343,"[196, 201]",0.1,"[-226, -226]"
1.804744244,"[196, 201]",0.1,"[-226, -226]"
1.820364714,"[196, 201]",0.1,"[-226, -226]"
1.842522144,"[196, 201]",0.1,"[-226, -226]"
1.85814333,"[196, 201]",0.1,"[-226, -226]"
1.873764515,"[196, 201]",0.1,"[-226, -226]"
1.889411688,"[196, 201]",0.1,"[-226, -226]"
1.905036211,"[196, 201]",0.1,"[-226, -226]"
1.927161455,"[196, 201]",0.1,"[-226, -226]"
1.94278574,"[196, 201]",0.1,"[-226, -226]"
1.958407164,"[196, 201]",0.1,"[-226, -226]"
1.974056482,"[196, 201]",0.1,"[-226, -226]"
1.989650726,"[196, 201]",0.1,"[-226, -226]"
2.00527215,"[196, 201]",0.1,"[-226, -226]"
2.02740097,"[196, 201]",0.1,"[-226, -226]"
2.043041706,"[196, 201]",0.1,"[-226, -226]"
2.058693647,"[196, 201]",0.1,"[-226, -226]"
2.074312925,"[196, 201]",0.1,"[-226, -226]"
2.089934826,"[196, 201]",0.1,"[-226, -226]"
2.105529785,"[196, 201]",0.1,"[-226, -226]"
2.127652645,"[196, 201]",0.1,"[-226, -226]"
2.143276215,"[196, 201]",0.1,"[-226, -226]"
2.158898354,"[196, 201]",0.1,"[-226, -226]"
2.174522161,"[196, 201]",0.1,"[-226, -226]"
2.205761909,"[196, 201]",0.1,"[-226, -226]"
2.221383333,"[196, 201]",0.1,"[-226, -226]"
2.227888584,"[196, 201]",0.1,"[-226, -226]"
2.243513346,"[196, 201]",0.1,"[-226, -226]"
2.259138823,"[196, 201]",0.1,"[-226, -226]"
2.274758816,"[196, 201]",0.1,"[-226, -226]"
2.305997849,"[196, 201]",0.1,"[-226, -226]"
2.321619511,"[196, 201]",0.1,"[-226, -226]"
0.035496473,"[165, 170]",0.2,"[-226, -226]"
0.052934408,"[166, 170]",0.2,"[-226, -226]"
0.068925381,"[166, 171]",0.2,"[-226, -226]"
0.081562042,"[167, 172]",0.2,"[-226, -226]"
0.106844664,"[168, 172]",0.2,"[-226, -226]"
0.123391628,"[168, 173]",0.2,"[-226, -226]"
0.131388426,"[168, 173]",0.2,"[-226, -226]"
0.147041798,"[169, 174]",0.2,"[-226, -226]"
0.169141293,"[169, 174]",0.2,"[-226, -226]"
0.1847682,"[170, 174]",0.2,"[-226, -226]"
0.200413704,"[170, 175]",0.2,"[-226, -226]"
0.216012001,"[171, 176]",0.2,"[-226, -226]"
0.247280121,"[171, 177]",0.2,"[-226, -226]"
0.300679684,"[172, 178]",0.2,"[-226, -226]"
0.316273689,"[173, 181]",0.2,"[-226, -226]"
0.331894398,"[174, 182]",0.2,"[-226, -226]"
0.347519398,"[174, 183]",0.2,"[-226, -226]"
0.369656801,"[174, 184]",0.2,"[-226, -226]"
0.385281801,"[175, 185]",0.2,"[-226, -226]"
0.400903463,"[175, 185]",0.2,"[-226, -226]"
0.416552782,"[176, 186]",0.2,"[-226, -226]"
0.432173491,"[176, 186]",0.2,"[-226, -226]"
0.447767496,"[176, 187]",0.2,"[-226, -226]"
0.469893217,"[177, 187]",0.2,"[-226, -226]"
0.485546112,"[177, 188]",0.2,"[-226, -226]"
0.501138687,"[177, 189]",0.2,"[-226, -226]"
0.516787529,"[178, 190]",0.2,"[-226, -226]"
0.532384634,"[178, 191]",0.2,"[-226, -226]"
0.563624382,"[178, 192]",0.2,"[-226, -226]"
0.570130348,"[179, 194]",0.2,"[-226, -226]"
0.585757732,"[179, 195]",0.2,"[-226, -226]"
0.616999388,"[180, 196]",0.2,"[-226, -226]"
0.632618666,"[180, 198]",0.2,"[-226, -226]"
0.648240566,"[180, 199]",0.2,"[-226, -226]"
0.670368195,"[180, 201]",0.2,"[-226, -226]"
0.685992479,"[181, 202]",0.2,"[-226, -226]"
0.701613903,"[181, 203]",0.2,"[-226, -226]"
0.71723485,"[181, 204]",0.2,"[-226, -226]"
0.732856274,"[182, 205]",0.2,"[-226, -226]"
0.748505831,"[182, 206]",0.2,"[-226, -226]"
0.770634174,"[182, 207]",0.2,"[-226, -226]"
0.786259174,"[182, 209]",0.2,"[-226, -226]"
0.801909208,"[182, 211]",0.2,"[-226, -226]"
0.81752944,"[183, 213]",0.2,"[-226, -226]"
0.833152056,"[183, 215]",0.2,"[-226, -226]"
0.848747015,"[183, 217]",0.2,"[-226, -226]"
0.870922565,"[184, 219]",0.2,"[-226, -226]"
0.886574745,"[184, 221]",0.2,"[-226, -226]"
0.902193546,"[185, 223]",0.2,"[-226, -226]"
0.917792082,"[185, 224]",0.2,"[-226, -226]"
0.94903183,"[186, 226]",0.2,"[-226, -226]"
0.964655638,"[186, 227]",0.2,"[-226, -226]"
0.971167803,"[186, 227]",0.2,"[-226, -226]"
1.002416611,"[186, 227]",0.2,"[-226, -226]"
1.018038034,"[186, 227]",0.2,"[-226, -226]"
1.033658266,"[186, 227]",0.2,"[-226, -226]"
1.049281359,"[186, 227]",0.2,"[-226, -226]"
1.071433544,"[186, 227]",0.2,"[-226, -226]"
1.08705759,"[186, 227]",0.2,"[-226, -226]"
1.102679014,"[186, 227]",0.2,"[-226, -226]"
1.118300438,"[186, 227]",0.2,"[-226, -226]"
1.133924484,"[186, 227]",0.2,"[-226, -226]"
1.149572849,"[186, 227]",0.2,"[-226, -226]"
1.171694279,"[186, 227]",0.2,"[-226, -226]"
1.187319517,"[186, 227]",0.2,"[-226, -226]"
1.202940226,"[186, 227]",0.2,"[-226, -226]"
1.218560696,"[186, 227]",0.2,"[-226, -226]"
1.234210014,"[186, 227]",0.2,"[-226, -226]"
1.249804735,"[186, 227]",0.2,"[-226, -226]"
1.271957397,"[186, 227]",0.2,"[-226, -226]"
1.287582159,"[186, 227]",0.2,"[-226, -226]"
1.303203344,"[186, 227]",0.2,"[-226, -226]"
1.318854094,"[186, 227]",0.2,"[-226, -226]"
1.334474564,"[186, 227]",0.2,"[-226, -226]"
1.350095272,"[186, 227]",0.2,"[-226, -226]"
1.372194529,"[186, 227]",0.2,"[-226, -226]"
1.387846947,"[186, 227]",0.2,"[-226, -226]"
1.403468847,"[186, 227]",0.2,"[-226, -226]"
1.419062614,"[186, 227]",0.2,"[-226, -226]"
1.434684992,"[186, 227]",0.2,"[-226, -226]"
1.450306654,"[186, 227]",0.2,"[-226, -226]"
1.472491503,"[186, 227]",0.2,"[-226, -226]"
1.488143444,"[186, 227]",0.2,"[-226, -226]"
1.503738642,"[186, 227]",0.2,"[-226, -226]"
1.519361258,"[186, 227]",0.2,"[-226, -226]"
1.550629616,"[186, 227]",0.2,"[-226, -226]"
1.566221952,"[186, 227]",0.2,"[-226, -226]"
1.572727442,"[186, 227]",0.2,"[-226, -226]"
1.588354826,"[186, 227]",0.2,"[-226, -226]"
1.603976488,"[186, 227]",0.2,"[-226, -226]"
1.63523984,"[186, 227]",0.2,"[-226, -226]"
1.650837898,"[186, 227]",0.2,"[-226, -226]"
1.666459084,"[186, 227]",0.2,"[-226, -226]"
1.672967672,"[186, 227]",0.2,"[-226, -226]"
1.704216719,"[186, 227]",0.2,"[-226, -226]"
1.719837904,"[186, 227]",0.2,"[-226, -226]"
1.735459566,"[186, 227]",0.2,"[-226, -226]"
1.75108099,"[186, 227]",0.2,"[-226, -226]"
1.773205757,"[186, 227]",0.2,"[-226, -226]"
1.788830757,"[186, 227]",0.2,"[-226, -226]"
1.804451466,"[186, 227]",0.2,"[-226, -226]"
1.820072412,"[186, 227]",0.2,"[-226, -226]"
1.835694313,"[186, 227]",0.2,"[-226, -226]"
1.851315737,"[186, 227]",0.2,"[-226, -226]"
1.873440266,"[186, 227]",0.2,"[-226, -226]"
1.889065266,"[186, 227]",0.2,"[-226, -226]"
1.904686928,"[186, 227]",0.2,"[-226, -226]"
1.920307159,"[186, 227]",0.2,"[-226, -226]"
1.935931206,"[186, 227]",0.2,"[-226, -226]"
1.967170715,"[186, 227]",0.2,"[-226, -226]"
1.973680019,"[186, 227]",0.2,"[-226, -226]"
2.004927874,"[186, 227]",0.2,"[-226, -226]"
2.020549059,"[186, 227]",0.2,"[-226, -226]"
2.036170483,"[186, 227]",0.2,"[-226, -226]"
2.05179143,"[186, 227]",0.2,"[-226, -226]"
2.073917627,"[186, 227]",0.2,"[-226, -226]"
2.089542627,"[186, 227]",0.2,"[-226, -226]"
2.105163813,"[186, 227]",0.2,"[-226, -226]"
2.120785236,"[186, 227]",0.2,"[-226, -226]"
2.136406422,"[186, 227]",0.2,"[-226, -226]"
2.152027845,"[186, 227]",0.2,"[-226, -226]"
2.17415309,"[186, 227]",0.2,"[-226, -226]"
2.189777136,"[186, 227]",0.2,"[-226, -226]"
2.20539856,"[186, 227]",0.2,"[-226, -226]"
2.221019983,"[186, 227]",0.2,"[-226, -226]"
2.236640692,"[186, 227]",0.2,"[-226, -226]"
2.252262592,"[186, 227]",0.2,"[-226, -226]"
2.274393797,"[186, 227]",0.2,"[-226, -226]"
2.290017605,"[186, 227]",0.2,"[-226, -226]"
2.30563879,"[186, 227]",0.2,"[-226, -226]"
2.321260214,"[186, 227]",0.2,"[-226, -226]"
2.336882353,"[186, 227]",0.2,"[-226, -226]"
2.352506399,"[186, 227]",0.2,"[-226, -226]"
2.374628782,"[186, 227]",0.2,"[-226, -226]"
2.39025259,"[186, 227]",0.2,"[-226, -226]"
2.405874014,"[186, 227]",0.2,"[-226, -226]"
2.421497822,"[186, 227]",0.2,"[-226, -226]"
2.437119722,"[186, 227]",0.2,"[-226, -226]"
2.468359947,"[186, 227]",0.2,"[-226, -226]"
2.474864006,"[186, 227]",0.2,"[-226, -226]"
2.490490198,"[186, 227]",0.2,"[-226, -226]"
2.506112814,"[186, 227]",0.2,"[-226, -226]"
2.537353277,"[186, 227]",0.2,"[-226, -226]"
2.552973747,"[186, 227]",0.2,"[-226, -226]"
2.568594933,"[186, 227]",0.2,"[-226, -226]"
2.575104237,"[186, 227]",0.2,"[-226, -226]"
2.606352091,"[186, 227]",0.2,"[-226, -226]"
2.621973991,"[186, 227]",0.2,"[-226, -226]"
2.637595177,"[186, 227]",0.2,"[-226, -226]"
2.6532166,"[186, 227]",0.2,"[-226, -226]"
2.675343752,"[186, 227]",0.2,"[-226, -226]"
2.690968037,"[186, 227]",0.2,"[-226, -226]"
0.060286045,"[156, 180]",0.3,"[-226, -226]"
0.088706493,"[157, 181]",0.3,"[-226, -226]"
0.106491566,"[158, 181]",0.3,"[-226, -226]"
0.1250875,"[158, 181]",0.3,"[-226, -226]"
0.138044834,"[159, 182]",0.3,"[-226, -226]"
0.153672457,"[159, 182]",0.3,"[-226, -226]"
0.169291258,"[159, 183]",0.3,"[-226, -226]"
0.184939146,"[159, 184]",0.3,"[-226, -226]"
0.200535297,"[160, 185]",0.3,"[-226, -226]"
0.231803179,"[160, 186]",0.3,"[-226, -226]"
0.238335848,"[161, 186]",0.3,"[-226, -226]"
0.253960848,"[161, 187]",0.3,"[-226, -226]"
0.285231113,"[162, 188]",0.3,"[-226, -226]"
0.300823927,"[162, 189]",0.3,"[-226, -226]"
0.316445351,"[162, 189]",0.3,"[-226, -226]"
0.338601112,"[163, 190]",0.3,"[-226, -226]"
0.354225636,"[163, 190]",0.3,"[-226, -226]"
0.369847059,"[163, 191]",0.3,"[-226, -226]"
0.385468245,"[163, 192]",0.3,"[-226, -226]"
0.401089668,"[164, 192]",0.3,"[-226, -226]"
0.41674614,"[164, 193]",0.3,"[-226, -226]"
0.43886447,"[164, 194]",0.3,"[-226, -226]"
0.470136404,"[165, 195]",0.3,"[-226, -226]"
0.485732317,"[166, 197]",0.3,"[-226, -226]"
0.501353979,"[166, 198]",0.3,"[-226, -226]"
0.516974926,"[166, 199]",0.3,"[-226, -226]"
0.539101124,"[167, 201]",0.3,"[-226, -226]"
0.554726839,"[167, 202]",0.3,"[-226, -226]"
0.570348263,"[167, 203]",0.3,"[-226, -226]"
0.586002827,"[168, 204]",0.3,"[-226, -226]"
0.601618052,"[168, 206]",0.3,"[-226, -226]"
0.617213249,"[169, 207]",0.3,"[-226, -226]"
0.639372349,"[169, 208]",0.3,"[-226, -226]"
0.654998541,"[169, 209]",0.3,"[-226, -226]"
0.670618296,"[170, 210]",0.3,"[-226, -226]"
0.686241627,"[170, 212]",0.3,"[-226, -226]"
0.717509985,"[170, 213]",0.3,"[-226, -226]"
0.733103037,"[171, 215]",0.3,"[-226, -226]"
0.739609718,"[172, 217]",0.3,"[-226, -226]"
0.770857334,"[172, 219]",0.3,"[-226, -226]"
0.786478519,"[173, 220]",0.3,"[-226, -226]"
0.802099943,"[173, 222]",0.3,"[-226, -226]"
0.817721605,"[173, 223]",0.3,"[-226, -226]"
0.839875937,"[174, 225]",0.3,"[-226, -226]"
0.85550189,"[174, 227]",0.3,"[-226, -226]"
0.871124983,"[174, 229]",0.3,"[-226, -226]"
0.886750698,"[175, 230]",0.3,"[-226, -226]"
0.902391195,"[175, 232]",0.3,"[-226, -226]"
0.918014526,"[176, 233]",0.3,"[-226, -226]"
0.940141201,"[176, 235]",0.3,"[-226, -226]"
0.955794096,"[176, 236]",0.3,"[-226, -226]"
0.971387625,"[177, 237]",0.3,"[-226, -226]"
0.987036228,"[177, 239]",0.3,"[-226, -226]"
1.002630949,"[177, 241]",0.3,"[-226, -226]"
1.018254519,"[178, 243]",0.3,"[-226, -226]"
1.040437698,"[178, 245]",0.3,"[-226, -226]"
1.05608964,"[178, 247]",0.3,"[-226, -226]"
1.071691275,"[179, 249]",0.3,"[-226, -226]"
1.102954149,"[179, 251]",0.3,"[-226, -226]"
1.118547201,"[179, 252]",0.3,"[-226, -226]"
1.134168386,"[179, 254]",0.3,"[-226, -226]"
1.156326056,"[179, 256]",0.3,"[-226, -226]"
1.171976089,"[180, 258]",0.3,"[-226, -226]"
1.187591314,"[180, 260]",0.3,"[-226, -226]"
1.203217745,"[180, 261]",0.3,"[-226, -226]"
1.218812704,"[180, 261]",0.3,"[-226, -226]"
1.24097085,"[180, 261]",0.3,"[-226, -226]"
1.256622553,"[180, 261]",0.3,"[-226, -226]"
1.272243023,"[180, 261]",0.3,"[-226, -226]"
1.287838221,"[180, 261]",0.3,"[-226, -226]"
1.303463459,"[180, 261]",0.3,"[-226, -226]"
1.319083452,"[180, 261]",0.3,"[-226, -226]"
1.341210127,"[180, 261]",0.3,"[-226, -226]"
1.356864214,"[180, 261]",0.3,"[-226, -226]"
1.372457027,"[180, 261]",0.3,"[-226, -226]"
1.388081789,"[180, 261]",0.3,"[-226, -226]"
1.419320822,"[180, 261]",0.3,"[-226, -226]"
1.434941769,"[180, 261]",0.3,"[-226, -226]"
1.44144702,"[180, 261]",0.3,"[-226, -226]"
1.457077265,"[180, 261]",0.3,"[-226, -226]"
1.488351107,"[180, 261]",0.3,"[-226, -226]"
1.503937006,"[180, 261]",0.3,"[-226, -226]"
1.51955843,"[180, 261]",0.3,"[-226, -226]"
1.535179615,"[180, 261]",0.3,"[-226, -226]"
1.557339668,"[180, 261]",0.3,"[-226, -226]"
1.572931528,"[180, 261]",0.3,"[-226, -226]"
1.588554382,"[180, 261]",0.3,"[-226, -226]"
1.60417366,"[180, 261]",0.3,"[-226, -226]"
1.619795084,"[180, 261]",0.3,"[-226, -226]"
1.641952991,"[180, 261]",0.3,"[-226, -226]"
1.657578468,"[180, 261]",0.3,"[-226, -226]"
1.673199654,"[180, 261]",0.3,"[-226, -226]"
1.688820362,"[180, 261]",0.3,"[-226, -226]"
1.704469919,"[180, 261]",0.3,"[-226, -226]"
1.720090866,"[180, 261]",0.3,"[-226, -226]"
1.742217064,"[180, 261]",0.3,"[-226, -226]"
1.757842064,"[180, 261]",0.3,"[-226, -226]"
1.773463249,"[180, 261]",0.3,"[-226, -226]"
1.789113045,"[180, 261]",0.3,"[-226, -226]"
1.804733038,"[180, 261]",0.3,"[-226, -226]"
1.820360899,"[180, 261]",0.3,"[-226, -226]"
1.842481136,"[180, 261]",0.3,"[-226, -226]"
1.858106613,"[180, 261]",0.3,"[-226, -226]"
1.873755455,"[180, 261]",0.3,"[-226, -226]"
1.889376879,"[180, 261]",0.3,"[-226, -226]"
1.904971838,"[180, 261]",0.3,"[-226, -226]"
1.920619488,"[180, 261]",0.3,"[-226, -226]"
1.942721367,"[180, 261]",0.3,"[-226, -226]"
1.958374262,"[180, 261]",0.3,"[-226, -226]"
1.973968744,"[180, 261]",0.3,"[-226, -226]"
1.989617109,"[180, 261]",0.3,"[-226, -226]"
2.0052104,"[180, 261]",0.3,"[-226, -226]"
2.02083087,"[180, 261]",0.3,"[-226, -226]"
2.042991877,"[180, 261]",0.3,"[-226, -226]"
2.058644056,"[180, 261]",0.3,"[-226, -226]"
2.07426548,"[180, 261]",0.3,"[-226, -226]"
2.089889765,"[180, 261]",0.3,"[-226, -226]"
2.105483294,"[180, 261]",0.3,"[-226, -226]"
2.136722565,"[180, 261]",0.3,"[-226, -226]"
2.143227577,"[180, 261]",0.3,"[-226, -226]"
2.158857346,"[180, 261]",0.3,"[-226, -226]"
2.190094948,"[180, 261]",0.3,"[-226, -226]"
2.20571661,"[180, 261]",0.3,"[-226, -226]"
2.221337557,"[180, 261]",0.3,"[-226, -226]"
2.236958504,"[180, 261]",0.3,"[-226, -226]"
2.259088039,"[180, 261]",0.3,"[-226, -226]"
2.274709225,"[180, 261]",0.3,"[-226, -226]"
2.290331125,"[180, 261]",0.3,"[-226, -226]"
2.305951834,"[180, 261]",0.3,"[-226, -226]"
2.321573019,"[180, 261]",0.3,"[-226, -226]"
2.343699694,"[180, 261]",0.3,"[-226, -226]"
2.35932374,"[180, 261]",0.3,"[-226, -226]"
2.374944925,"[180, 261]",0.3,"[-226, -226]"
2.390566111,"[180, 261]",0.3,"[-226, -226]"
2.43745327,"[180, 261]",0.3,"[-226, -226]"
2.443984509,"[180, 261]",0.3,"[-226, -226]"
2.459611416,"[180, 261]",0.3,"[-226, -226]"
2.49090147,"[180, 261]",0.3,"[-226, -226]"
2.506473064,"[180, 261]",0.3,"[-226, -226]"
2.522094488,"[180, 261]",0.3,"[-226, -226]"
2.53771615,"[180, 261]",0.3,"[-226, -226]"
2.544224501,"[180, 261]",0.3,"[-226, -226]"
2.575502157,"[180, 261]",0.3,"[-226, -226]"
2.591095924,"[180, 261]",0.3,"[-226, -226]"
2.606715679,"[180, 261]",0.3,"[-226, -226]"
2.622336864,"[180, 261]",0.3,"[-226, -226]"
2.637958288,"[180, 261]",0.3,"[-226, -226]"
2.66014719,"[180, 261]",0.3,"[-226, -226]"
2.675739288,"[180, 261]",0.3,"[-226, -226]"
2.69136095,"[180, 261]",0.3,"[-226, -226]"
2.706982136,"[180, 261]",0.3,"[-226, -226]"
2.722603083,"[180, 261]",0.3,"[-226, -226]"
2.744758368,"[180, 261]",0.3,"[-226, -226]"
2.760382414,"[180, 261]",0.3,"[-226, -226]"
2.776003838,"[180, 261]",0.3,"[-226, -226]"
2.791624546,"[180, 261]",0.3,"[-226, -226]"
2.807246447,"[180, 261]",0.3,"[-226, -226]"
2.822869539,"[180, 261]",0.3,"[-226, -226]"
2.844995022,"[180, 261]",0.3,"[-226, -226]"
2.860620499,"[180, 261]",0.3,"[-226, -226]"
2.891893625,"[180, 261]",0.3,"[-226, -226]"
2.90748477,"[180, 261]",0.3,"[-226, -226]"
2.923107624,"[180, 261]",0.3,"[-226, -226]"
2.945237398,"[180, 261]",0.3,"[-226, -226]"
2.976513386,"[180, 261]",0.3,"[-226, -226]"
0.021721601,"[169, 174]",0.4,"[-226, -226]"
0.041450024,"[170, 175]",0.4,"[-226, -226]"
0.064043045,"[171, 176]",0.4,"[-226, -226]"
0.078002214,"[172, 176]",0.4,"[-226, -226]"
0.111301184,"[173, 178]",0.4,"[-226, -226]"
0.128949165,"[174, 179]",0.4,"[-226, -226]"
0.142901421,"[175, 180]",0.4,"[-226, -226]"
0.158524036,"[175, 181]",0.4,"[-226, -226]"
0.174144983,"[175, 181]",0.4,"[-226, -226]"
0.189765453,"[176, 182]",0.4,"[-226, -226]"
0.20539546,"[176, 182]",0.4,"[-226, -226]"
0.222522259,"[175, 181]",0.4,"[-226, -226]"
0.253769636,"[175, 181]",0.4,"[-226, -226]"
0.269389629,"[176, 182]",0.4,"[-226, -226]"
0.285010576,"[176, 182]",0.4,"[-226, -226]"
0.300632477,"[177, 183]",0.4,"[-226, -226]"
0.322757244,"[177, 184]",0.4,"[-226, -226]"
0.338381767,"[177, 184]",0.4,"[-226, -226]"
0.354002476,"[178, 185]",0.4,"[-226, -226]"
0.369624138,"[178, 186]",0.4,"[-226, -226]"
0.3852458,"[178, 187]",0.4,"[-226, -226]"
0.416487932,"[178, 188]",0.4,"[-226, -226]"
0.422992945,"[178, 188]",0.4,"[-226, -226]"
0.438620806,"[178, 189]",0.4,"[-226, -226]"
0.469867229,"[178, 189]",0.4,"[-226, -226]"
0.485482454,"[178, 189]",0.4,"[-226, -226]"
0.501102924,"[178, 189]",0.4,"[-226, -226]"
0.523229361,"[179, 190]",0.4,"[-226, -226]"
0.538854837,"[179, 190]",0.4,"[-226, -226]"
0.554476261,"[179, 190]",0.4,"[-226, -226]"
0.57009697,"[180, 191]",0.4,"[-226, -226]"
0.585719109,"[180, 191]",0.4,"[-226, -226]"
0.601339579,"[180, 192]",0.4,"[-226, -226]"
0.6234653,"[180, 193]",0.4,"[-226, -226]"
0.639090061,"[180, 195]",0.4,"[-226, -226]"
0.654711723,"[180, 195]",0.4,"[-226, -226]"
0.670332432,"[180, 196]",0.4,"[-226, -226]"
0.685958862,"[181, 197]",0.4,"[-226, -226]"
0.717196941,"[180, 198]",0.4,"[-226, -226]"
0.723701477,"[181, 199]",0.4,"[-226, -226]"
0.739326,"[181, 199]",0.4,"[-226, -226]"
0.754950285,"[181, 199]",0.4,"[-226, -226]"
0.78619051,"[181, 199]",0.4,"[-226, -226]"
0.801811218,"[181, 200]",0.4,"[-226, -226]"
0.817432404,"[181, 201]",0.4,"[-226, -226]"
0.839566231,"[181, 201]",0.4,"[-226, -226]"
0.855187416,"[182, 203]",0.4,"[-226, -226]"
0.87080884,"[182, 204]",0.4,"[-226, -226]"
0.886430025,"[182, 206]",0.4,"[-226, -226]"
0.90205121,"[182, 208]",0.4,"[-226, -226]"
0.924176693,"[182, 210]",0.4,"[-226, -226]"
0.939801693,"[182, 211]",0.4,"[-226, -226]"
0.95542264,"[182, 213]",0.4,"[-226, -226]"
0.971044064,"[182, 214]",0.4,"[-226, -226]"
0.986665249,"[182, 215]",0.4,"[-226, -226]"
1.017907858,"[183, 216]",0.4,"[-226, -226]"
1.024412155,"[183, 216]",0.4,"[-226, -226]"
1.05565834,"[183, 217]",0.4,"[-226, -226]"
1.086901665,"[184, 218]",0.4,"[-226, -226]"
1.102521896,"[184, 219]",0.4,"[-226, -226]"
1.11814332,"[185, 221]",0.4,"[-226, -226]"
1.140280008,"[185, 222]",0.4,"[-226, -226]"
1.155900478,"[185, 224]",0.4,"[-226, -226]"
1.171521902,"[186, 226]",0.4,"[-226, -226]"
1.187143803,"[186, 228]",0.4,"[-226, -226]"
1.202764511,"[187, 229]",0.4,"[-226, -226]"
1.224890232,"[187, 229]",0.4,"[-226, -226]"
1.240514994,"[187, 229]",0.4,"[-226, -226]"
1.256136417,"[187, 229]",0.4,"[-226, -226]"
1.271757126,"[187, 229]",0.4,"[-226, -226]"
