Episode,Iteration,FPS,Time Elapsed (s),Total Timesteps,Average Distance,Starting Distance,Ratio,Approx KL,Clip Fraction,Entropy Loss,Explained Variance,Learning Rate,Loss,Policy Gradient Loss,Std,Value Loss
155,2,1,2452.608900308609,4259,247.00657314362383,243.41892043970498,1.0147385942614413,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
156,2,1,2468.4830560684204,4287,237.13567017006167,222.80035906613796,1.0643415080837832,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
157,2,1,2484.2963094711304,4315,210.8405011213219,217.44194627532195,0.9696404246417046,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
158,2,1,2500.2308583259583,4344,281.9823715451102,283.1893970986658,0.9957377445415619,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
159,2,1,2515.8419137001038,4371,240.45844302635342,277.5091917360575,0.8664882107943166,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
160,2,1,2531.587801218033,4398,240.15486326327334,219.0976777325208,1.096108666000831,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
161,2,1,2547.5007009506226,4426,291.6794036365393,210.52315787105226,1.385497949898681,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
162,2,1,2563.462409734726,4454,330.67385709828665,217.06785228114137,1.5233663281931096,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
163,2,1,2579.5002398490906,4482,221.98416430914864,211.49231664530984,1.049608646925148,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
164,2,1,2595.1058979034424,4509,238.1883623260283,293.5291652215394,0.8114640401959956,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
165,2,1,2610.8810625076294,4537,287.09390408134084,296.05573799539843,0.9697292341815821,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
166,2,1,2626.9108743667603,4565,277.4005129002255,234.4265320335807,1.1833153461507033,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
167,2,1,2642.938507795334,4593,244.84248590395688,215.8406867496424,1.134366692355618,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
168,2,1,2659.0148842334747,4621,212.91075738269151,226.04645540242387,0.9418893873104657,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
169,2,1,2674.807510137558,4649,236.85036656050917,492.2350234612961,0.481173332395216,0.010520778,0.113916015625,-11.339245700836182,0.15039986371994019,0.0003,113.417724609375,-0.02847841869224794,0.9981322288513184,198.13356711864472
